unitid,institution,cipcode,major_number,award_level_code,award_count_total,award_level_name,degree_group,cip2,cip2_title,cip6_title,is_cip6
147767,Northwestern University,38.0201,1,17,2,Doctoral (Research/Scholarship),Graduate,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
147767,Northwestern University,38.0201,2,5,3,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Religion/Religious Studies.,True
147767,Northwestern University,38.0206,1,5,0,Bachelors,Bachelors,38,PHILOSOPHY AND RELIGIOUS STUDIES.,Jewish/Judaic Studies.,True
147767,Northwestern University,38.0299,1,6,0,,,38,PHILOSOPHY AND RELIGIOUS STUDIES.,"Religion/Religious Studies, Other.",True
147767,Northwestern University,39.0501,1,7,0,Masters,Graduate,39,THEOLOGY AND RELIGIOUS VOCATIONS.,Religious/Sacred Music.,True
147767,Northwestern University,39.0501,1,17,0,Doctoral (Research/Scholarship),Graduate,39,THEOLOGY AND RELIGIOUS VOCATIONS.,Religious/Sacred Music.,True
147767,Northwestern University,40.0201,1,7,7,Masters,Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
147767,Northwestern University,40.0201,1,17,3,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,Astronomy.,True
147767,Northwestern University,40.0299,1,7,0,Masters,Graduate,40,PHYSICAL SCIENCES.,"Astronomy and Astrophysics, Other.",True
147767,Northwestern University,40.0299,1,17,1,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Astronomy and Astrophysics, Other.",True
147767,Northwestern University,40.0501,1,5,14,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
147767,Northwestern University,40.0501,1,7,7,Masters,Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
147767,Northwestern University,40.0501,1,17,49,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
147767,Northwestern University,40.0501,2,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Chemistry, General.",True
147767,Northwestern University,40.0601,1,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
147767,Northwestern University,40.0601,1,7,3,Masters,Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
147767,Northwestern University,40.0601,1,17,4,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
147767,Northwestern University,40.0601,2,5,1,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Geology/Earth Science, General.",True
147767,Northwestern University,40.0801,1,5,17,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
147767,Northwestern University,40.0801,1,7,19,Masters,Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
147767,Northwestern University,40.0801,1,17,11,Doctoral (Research/Scholarship),Graduate,40,PHYSICAL SCIENCES.,"Physics, General.",True
147767,Northwestern University,40.0801,2,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,"Physics, General.",True
147767,Northwestern University,40.1001,1,5,1,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Materials Science.,True
147767,Northwestern University,40.1001,2,5,2,Bachelors,Bachelors,40,PHYSICAL SCIENCES.,Materials Science.,True
147767,Northwestern University,41.9999,1,7,20,Masters,Graduate,41,SCIENCE TECHNOLOGIES/TECHNICIANS.,"Science Technologies/Technicians, Other.",True
147767,Northwestern University,41.9999,1,8,1,,,41,SCIENCE TECHNOLOGIES/TECHNICIANS.,"Science Technologies/Technicians, Other.",True
147767,Northwestern University,42.0101,1,5,93,Bachelors,Bachelors,42,PSYCHOLOGY.,"Psychology, General.",True
147767,Northwestern University,42.0101,1,7,18,Masters,Graduate,42,PSYCHOLOGY.,"Psychology, General.",True
147767,Northwestern University,42.0101,1,17,0,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,"Psychology, General.",True
147767,Northwestern University,42.0101,2,5,62,Bachelors,Bachelors,42,PSYCHOLOGY.,"Psychology, General.",True
147767,Northwestern University,42.2701,1,5,32,Bachelors,Bachelors,42,PSYCHOLOGY.,Cognitive Psychology and Psycholinguistics.,True
147767,Northwestern University,42.2701,2,5,18,Bachelors,Bachelors,42,PSYCHOLOGY.,Cognitive Psychology and Psycholinguistics.,True
147767,Northwestern University,42.2799,1,17,10,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,"Research and Experimental Psychology, Other.",True
147767,Northwestern University,42.2801,1,7,14,Masters,Graduate,42,PSYCHOLOGY.,Clinical Psychology.,True
147767,Northwestern University,42.2801,1,17,0,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,Clinical Psychology.,True
147767,Northwestern University,42.2802,1,5,0,Bachelors,Bachelors,42,PSYCHOLOGY.,Community Psychology.,True
147767,Northwestern University,42.2803,1,7,330,Masters,Graduate,42,PSYCHOLOGY.,Counseling Psychology.,True
147767,Northwestern University,42.2803,1,17,0,Doctoral (Research/Scholarship),Graduate,42,PSYCHOLOGY.,Counseling Psychology.,True
147767,Northwestern University,42.2804,1,7,29,Masters,Graduate,42,PSYCHOLOGY.,Industrial and Organizational Psychology.,True
147767,Northwestern University,42.9999,1,5,0,Bachelors,Bachelors,42,PSYCHOLOGY.,"Psychology, Other.",True
147767,Northwestern University,44.0201,1,5,61,Bachelors,Bachelors,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Community Organization and Advocacy.,True
147767,Northwestern University,44.0201,1,6,9,,,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Community Organization and Advocacy.,True
147767,Northwestern University,44.0201,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Community Organization and Advocacy.,True
147767,Northwestern University,44.0201,1,8,0,,,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Community Organization and Advocacy.,True
147767,Northwestern University,44.0401,1,7,82,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Public Administration.,True
147767,Northwestern University,44.0401,1,8,1,,,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Public Administration.,True
147767,Northwestern University,44.0501,1,5,40,Bachelors,Bachelors,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,"Public Policy Analysis, General.",True
147767,Northwestern University,44.0501,1,7,0,Masters,Graduate,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,"Public Policy Analysis, General.",True
147767,Northwestern University,44.0503,1,8,0,,,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,Health Policy Analysis.,True
147767,Northwestern University,45.0101,1,5,8,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Social Sciences, General.",True
147767,Northwestern University,45.0102,1,17,5,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,Research Methodology and Quantitative Methods.,True
147767,Northwestern University,45.0201,1,5,11,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Anthropology, General.",True
147767,Northwestern University,45.0201,1,7,4,Masters,Graduate,45,SOCIAL SCIENCES.,"Anthropology, General.",True
147767,Northwestern University,45.0201,1,17,8,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Anthropology, General.",True
147767,Northwestern University,45.0201,2,5,3,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Anthropology, General.",True
147767,Northwestern University,45.0299,1,17,0,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Anthropology, Other.",True
147767,Northwestern University,45.0601,1,2,0,,,45,SOCIAL SCIENCES.,"Economics, General.",True
147767,Northwestern University,45.0601,1,5,3,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Economics, General.",True
147767,Northwestern University,45.0601,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,"Economics, General.",True
147767,Northwestern University,45.0601,1,17,0,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Economics, General.",True
147767,Northwestern University,45.0603,1,5,238,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
147767,Northwestern University,45.0603,1,7,69,Masters,Graduate,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
147767,Northwestern University,45.0603,1,17,31,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
147767,Northwestern University,45.0603,2,5,63,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Econometrics and Quantitative Economics.,True
147767,Northwestern University,45.0701,1,5,0,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Geography.,True
147767,Northwestern University,45.0701,2,5,2,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Geography.,True
147767,Northwestern University,45.0901,1,5,0,Bachelors,Bachelors,45,SOCIAL SCIENCES.,International Relations and Affairs.,True
147767,Northwestern University,45.0901,2,5,37,Bachelors,Bachelors,45,SOCIAL SCIENCES.,International Relations and Affairs.,True
147767,Northwestern University,45.1001,1,5,68,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
147767,Northwestern University,45.1001,1,7,7,Masters,Graduate,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
147767,Northwestern University,45.1001,1,17,15,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
147767,Northwestern University,45.1001,2,5,35,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Political Science and Government, General.",True
147767,Northwestern University,45.1101,1,5,12,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Sociology, General.",True
147767,Northwestern University,45.1101,1,7,6,Masters,Graduate,45,SOCIAL SCIENCES.,"Sociology, General.",True
147767,Northwestern University,45.1101,1,17,9,Doctoral (Research/Scholarship),Graduate,45,SOCIAL SCIENCES.,"Sociology, General.",True
147767,Northwestern University,45.1101,2,5,8,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Sociology, General.",True
147767,Northwestern University,45.1201,1,5,0,Bachelors,Bachelors,45,SOCIAL SCIENCES.,Urban Studies/Affairs.,True
147767,Northwestern University,45.9999,1,2,0,,,45,SOCIAL SCIENCES.,"Social Sciences, Other.",True
147767,Northwestern University,45.9999,1,5,0,Bachelors,Bachelors,45,SOCIAL SCIENCES.,"Social Sciences, Other.",True
147767,Northwestern University,45.9999,1,6,0,,,45,SOCIAL SCIENCES.,"Social Sciences, Other.",True
147767,Northwestern University,45.9999,1,7,0,Masters,Graduate,45,SOCIAL SCIENCES.,"Social Sciences, Other.",True
147767,Northwestern University,50.0101,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Visual and Performing Arts, General.",True
147767,Northwestern University,50.0301,1,5,3,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Dance, General.",True
147767,Northwestern University,50.0401,1,7,11,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Design and Visual Communications, General.",True
147767,Northwestern University,50.0501,1,5,91,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
147767,Northwestern University,50.0501,1,7,6,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
147767,Northwestern University,50.0501,1,17,5,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Drama and Dramatics/Theatre Arts, General.",True
147767,Northwestern University,50.0504,1,7,4,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Playwriting and Screenwriting.,True
147767,Northwestern University,50.0505,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Theatre Literature, History and Criticism.",True
147767,Northwestern University,50.0506,1,7,4,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Acting.,True
147767,Northwestern University,50.0507,1,7,2,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Directing and Theatrical Production.,True
147767,Northwestern University,50.0509,1,2,0,,,50,VISUAL AND PERFORMING ARTS.,Musical Theatre.,True
147767,Northwestern University,50.0509,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Musical Theatre.,True
147767,Northwestern University,50.0599,1,2,0,,,50,VISUAL AND PERFORMING ARTS.,"Dramatic/Theatre Arts and Stagecraft, Other.",True
147767,Northwestern University,50.0599,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Dramatic/Theatre Arts and Stagecraft, Other.",True
147767,Northwestern University,50.0601,1,7,1,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
147767,Northwestern University,50.0601,1,17,6,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Film/Cinema/Media Studies.,True
147767,Northwestern University,50.0607,1,7,8,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Documentary Production.,True
147767,Northwestern University,50.0701,1,5,1,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art/Art Studies, General.",True
147767,Northwestern University,50.0701,1,7,4,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Art/Art Studies, General.",True
147767,Northwestern University,50.0701,2,5,5,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art/Art Studies, General.",True
147767,Northwestern University,50.0703,1,5,6,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
147767,Northwestern University,50.0703,1,7,2,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
147767,Northwestern University,50.0703,1,17,5,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
147767,Northwestern University,50.0703,2,5,4,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Art History, Criticism and Conservation.",True
147767,Northwestern University,50.0901,1,5,14,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Music, General.",True
147767,Northwestern University,50.0901,1,7,3,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Music, General.",True
147767,Northwestern University,50.0901,1,17,3,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Music, General.",True
147767,Northwestern University,50.0901,2,5,18,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Music, General.",True
147767,Northwestern University,50.0903,1,5,25,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Music Performance, General.",True
147767,Northwestern University,50.0903,1,7,25,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Music Performance, General.",True
147767,Northwestern University,50.0903,1,8,0,,,50,VISUAL AND PERFORMING ARTS.,"Music Performance, General.",True
147767,Northwestern University,50.0903,1,17,0,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,"Music Performance, General.",True
147767,Northwestern University,50.0903,2,5,2,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Music Performance, General.",True
147767,Northwestern University,50.0904,1,5,3,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Music Theory and Composition.,True
147767,Northwestern University,50.0904,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Music Theory and Composition.,True
147767,Northwestern University,50.0904,1,17,0,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Music Theory and Composition.,True
147767,Northwestern University,50.0905,1,5,1,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Musicology and Ethnomusicology.,True
147767,Northwestern University,50.0905,1,7,3,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Musicology and Ethnomusicology.,True
147767,Northwestern University,50.0905,1,17,0,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Musicology and Ethnomusicology.,True
147767,Northwestern University,50.0906,1,7,2,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Conducting.,True
147767,Northwestern University,50.0906,1,17,4,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Conducting.,True
147767,Northwestern University,50.0907,1,5,6,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Keyboard Instruments.,True
147767,Northwestern University,50.0907,1,7,3,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Keyboard Instruments.,True
147767,Northwestern University,50.0907,1,8,0,,,50,VISUAL AND PERFORMING ARTS.,Keyboard Instruments.,True
147767,Northwestern University,50.0907,1,17,2,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Keyboard Instruments.,True
147767,Northwestern University,50.0908,1,5,12,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Voice and Opera.,True
147767,Northwestern University,50.0908,1,7,8,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Voice and Opera.,True
147767,Northwestern University,50.0908,1,8,0,,,50,VISUAL AND PERFORMING ARTS.,Voice and Opera.,True
147767,Northwestern University,50.0908,1,17,1,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Voice and Opera.,True
147767,Northwestern University,50.0908,2,5,3,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Voice and Opera.,True
147767,Northwestern University,50.091,1,5,1,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Not a CIP6 program (aggregate / unclassified),False
147767,Northwestern University,50.091,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Not a CIP6 program (aggregate / unclassified),False
147767,Northwestern University,50.0911,1,5,14,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,Stringed Instruments.,True
147767,Northwestern University,50.0911,1,7,10,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,Stringed Instruments.,True
147767,Northwestern University,50.0911,1,8,0,,,50,VISUAL AND PERFORMING ARTS.,Stringed Instruments.,True
147767,Northwestern University,50.0911,1,17,1,Doctoral (Research/Scholarship),Graduate,50,VISUAL AND PERFORMING ARTS.,Stringed Instruments.,True
147767,Northwestern University,50.0999,1,5,0,Bachelors,Bachelors,50,VISUAL AND PERFORMING ARTS.,"Music, Other.",True
147767,Northwestern University,50.0999,1,7,0,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Music, Other.",True
147767,Northwestern University,50.1001,1,7,74,Masters,Graduate,50,VISUAL AND PERFORMING ARTS.,"Arts, Entertainment, and Media Management, General.",True
147767,Northwestern University,51.0,1,6,3,,,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,Not a CIP6 program (aggregate / unclassified),False
147767,Northwestern University,51.0,1,7,17,Masters,Graduate,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,Not a CIP6 program (aggregate / unclassified),False
